smiles,inchikey,cas,match,vp_mmHg,vp_source,vp_ref,bp_C,bp_source,mp_C,mp_source,logkow,logkow_source
C=C(C)/C=C/[C@H](CCC(C)=O)C(C)C,PQDRXUSSKFWCFA-STMXVASLSA-N,,,0.08108368305953112,estimated,,237.95458984375,estimated,-6.2401123046875,estimated,4.2338004,estimated
C=C(C)C=CC(CCC(C)=O)C(C)C,PQDRXUSSKFWCFA-UHFFFAOYSA-N,002278-53-7,exact,0.08108368305953112,estimated,,237.95458984375,estimated,-6.2401123046875,estimated,4.2338004,estimated
CC(=O)Sc1ccoc1C,PQFIBPDAGFGLBY-UHFFFAOYSA-N,055764-25-5,exact,0.056982842386534054,estimated,,231.13345336914062,estimated,34.693450927734375,estimated,2.1107998,estimated
CSCSCSC,PQFOEUXAUYRCAY-UHFFFAOYSA-N,,,0.15042618009854075,estimated,,217.31076049804688,estimated,-10.947052001953125,estimated,2.6783,estimated
Br[Al](Br)Br,PQLAYKMGZDUDLQ-UHFFFAOYSA-K,007727-15-3,exact,,,,,,,,,
CCCC(=O)OCCC(C)C,PQLMXFQTAMDXIZ-UHFFFAOYSA-N,000106-27-4,exact,1.0133133213034389,estimated,,179.0,experimental,-73.2,experimental,3.2462,estimated
c1ccc2c(c1)CCC2,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,000496-11-7,exact,1.47,experimental,"BOUBLIK,T ET AL.:1984",177.9,experimental,-51.4,experimental,3.18,experimental
CCCCC(C)C(C)(C)O,PQSMEVPHTJECDZ-UHFFFAOYSA-N,,,0.3834094921917857,estimated,,172.10964965820312,estimated,-23.448516845703125,estimated,3.1119003,estimated
O=S([O-])[O-].[NH4+].[NH4+],PQUCIEFHOVEZAU-UHFFFAOYSA-N,,,,,,,,,,,
O=C(Cl)c1ccc2c(c1)C(=O)C(c1nc3ccccc3cc1O)C2=O,PQVLFZPMTPSKDA-UHFFFAOYSA-N,052237-05-5,exact,9.330076153286614e-13,estimated,,547.708251953125,estimated,234.8839569091797,estimated,4.2779,estimated
CCCCCCCCCCCC(=O)OCCCCC,PQWBDPUBNMEITD-UHFFFAOYSA-N,005350-03-8,exact,0.0002317775286811165,estimated,,324.4900207519531,estimated,63.163909912109375,estimated,7.2485003,estimated
CCCCCCCC(=O)CCCCCCC,PQYGSSYFJIJDFK-UHFFFAOYSA-N,000818-23-5,exact,0.000404,experimental,ENGINEERING SCIENCES DATA UNIT:1975,291.0,experimental,43.0,experimental,5.6582,estimated
CCOC(=O)CC(=O)CCc1ccccc1,PRDJGEFZGPKCSG-UHFFFAOYSA-N,,,0.0003091624619244388,estimated,,313.8049621582031,estimated,75.67941284179688,estimated,1.9955997,estimated
CC1(C)C2CCC3(C2)C1c1ncncc1CC3(C)C,PREWEOGLDCKRRH-UHFFFAOYSA-N,,,4.4948917920613675e-05,estimated,,328.1353454589844,estimated,123.799072265625,estimated,4.5931005,estimated
O=COCCC1CCCCC1,PRGSHIKBGBYTFX-UHFFFAOYSA-N,,,0.3326222527559993,estimated,,201.62435913085938,estimated,-5.911712646484375,estimated,3.0776,estimated
N.N.O=C(O)O,PRKQVKDSMLBJBJ-UHFFFAOYSA-N,,,,,,,,,,,
CCCCCOC(C)OCCCC,PRLOXHKVPIRLDE-UHFFFAOYSA-N,,,0.25241583801829237,estimated,,214.93692016601562,estimated,-9.065093994140625,estimated,3.6604,estimated
CC(=O)C(C)=CC=C(C)CCC=C(C)C,PRMAVUPVLGOONQ-UHFFFAOYSA-N,001117-41-5,exact,0.010342035505127096,estimated,,278.0171813964844,estimated,7.931182861328125,estimated,4.9793,estimated
CC(C)CCCC(C)CCO,PRNCMAKCNVRZFX-UHFFFAOYSA-N,000106-21-8,exact,0.035555406894896904,estimated,,212.0,experimental,-13.659210205078125,estimated,3.6406002,estimated
C=C[C@](C)(CC/C=C(/C)CCC=C(C)C)OC(C)=O,PRNJXUQTUSFYLV-MLRPBERTSA-N,,,0.0010922533418795204,estimated,,310.8943786621094,estimated,22.228225708007812,estimated,6.6834006,estimated
C=CC(C)(CC/C=C(\C)CCC=C(C)C)OC(C)=O,PRNJXUQTUSFYLV-NTCAYCPXSA-N,,,0.0010922533418795204,estimated,,310.8943786621094,estimated,22.228225708007812,estimated,6.6834006,estimated
C=C[C@](C)(CCC=C(C)CCC=C(C)C)OC(C)=O,PRNJXUQTUSFYLV-QGZVFWFLSA-N,,,0.0010922533418795204,estimated,,310.8943786621094,estimated,22.228225708007812,estimated,6.6834006,estimated
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,PRNJXUQTUSFYLV-UHFFFAOYSA-N,056001-43-5,exact,0.0010922533418795204,estimated,,310.8943786621094,estimated,22.228225708007812,estimated,6.6834006,estimated
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,PROQIPRRNZUXQM-UHFFFAOYSA-N,000050-27-1,exact,9.93e-12,estimated,EPI SUITE v4.1:2011,431.8139343261719,estimated,290.0,experimental,2.45,experimental
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,000050-27-1,stereo-blind,9.93e-12,estimated,EPI SUITE v4.1:2011,431.8139343261719,estimated,290.0,experimental,2.45,experimental
CCC(=O)Oc1cc(C)ccc1C(C)C,PRPGMVZMFLIBQK-UHFFFAOYSA-N,,,0.004698192795909652,estimated,,275.5386047363281,estimated,44.562530517578125,estimated,4.0842,estimated
O=C(O)Cc1cccc2ccccc12,PRPINYUDVPFIRX-UHFFFAOYSA-N,000086-87-3,exact,9.56959741052912e-06,estimated,,351.4353332519531,estimated,135.0,experimental,2.24,experimental
CC(C)CC(C)(N)C#N,PRTTZMKZMXANFG-UHFFFAOYSA-N,026842-43-3,exact,0.2548988071595993,estimated,,206.92373657226562,estimated,19.160430908203125,estimated,1.3591,estimated
CCC[C@@](C)(S)CCO,PSALIMFZUGITJC-SSDOTTSWSA-N,,,0.012494706012705385,estimated,,228.85733032226562,estimated,7.578948974609375,estimated,2.1469002,estimated
CCC1OC(C)(CC)CCC1C(C)C,PSBALWGXLHHTHS-UHFFFAOYSA-N,,,0.15431103967775853,estimated,,224.99984741210938,estimated,7.597747802734375,estimated,5.0251,estimated
CCC(=O)CC(C)CC,PSBKJPTZCVYXSD-UHFFFAOYSA-N,000541-85-5,exact,3.4389279466691827,estimated,,159.0,experimental,25.0,experimental,2.1469998,estimated
CCC(=O)C[C@@H](C)CC,PSBKJPTZCVYXSD-ZETCQYMHSA-N,000541-85-5,stereo-blind,3.4389279466691827,estimated,,159.0,experimental,25.0,experimental,2.1469998,estimated
CCOC(OCC)C(=O)CC,PSCPNUUGSYNSEH-UHFFFAOYSA-N,020082-91-1,exact,0.6771625227815496,estimated,,194.32369995117188,estimated,-7.023162841796875,estimated,0.6373998,estimated
C=CC(=O)OC1CC2CCC1(C)C2(C)C,PSGCQDPCAWOCSH-UHFFFAOYSA-N,005888-33-5,exact,0.007697288379125109,estimated,,242.80343627929688,estimated,97.0,experimental,4.2116,estimated
Cc1cc(=O)oc2ccccc12,PSGQCCSGKGJLRL-UHFFFAOYSA-N,000607-71-6,exact,0.000788476549958306,estimated,,304.2944030761719,estimated,56.782806396484375,estimated,2.0600998,estimated
C=CCOC(=O)CCCCCCCCCC,PSGSIXPTLRADTD-UHFFFAOYSA-N,017308-90-6,exact,0.0053329161094971544,estimated,,279.9635314941406,estimated,23.664710998535156,estimated,5.6388,estimated
CCc1ncc(C)nc1CC,PSINWXIDJYEXLO-UHFFFAOYSA-N,018138-04-0,exact,0.05485504498710091,estimated,,228.42813110351562,estimated,42.93046569824219,estimated,1.95,experimental
CC=CCS,PSKWBKFCLVNPMT-UHFFFAOYSA-N,005954-72-3,exact,19.86275051013383,estimated,,114.59722900390625,estimated,-76.84428405761719,estimated,2.0345001,estimated
CCCCC(=S)OC,PSLJJIWWAUDWTE-UHFFFAOYSA-N,053966-60-2,exact,1.3144037704601206,estimated,,173.60861206054688,estimated,-13.555908203125,estimated,2.3968997,estimated
CCCCCCC(=O)OCCCCC,PSQMUBJRXIGVIT-UHFFFAOYSA-N,007493-82-5,exact,0.03479005379775263,estimated,,245.4,experimental,-50.0,experimental,4.7929997,estimated
CC(=O)/C=C/C1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-BQYQJAHWSA-N,014901-07-6,stereo-blind,0.054,experimental,"FICHAN,I ET AL.:1999",262.9262390136719,estimated,25.0,experimental,3.84,experimental
CC(=O)C=CC1=C(C)CCCC1(C)C,PSQYTAPXSHCGMF-UHFFFAOYSA-N,014901-07-6,exact,0.054,experimental,"FICHAN,I ET AL.:1999",262.9262390136719,estimated,25.0,experimental,3.84,experimental
CCCCCC=CC=CC=CO,PSVFMANXSOYESF-UHFFFAOYSA-N,,,0.0003868695529744626,estimated,,283.4861145019531,estimated,19.007843017578125,estimated,4.1568003,estimated
CC(CO[N+](=O)[O-])O[N+](=O)[O-],PSXCGTLGGVDWFU-UHFFFAOYSA-N,006423-43-4,exact,0.378,experimental,"WYMAN, JF ET AL.:1984",199.08615112304688,estimated,-9.63275146484375,estimated,1.83,experimental
CCCCCCCC(=O)OCCCC,PSXNDMJWRZYVTM-UHFFFAOYSA-N,000589-75-3,exact,0.0450917344734542,estimated,,240.5,experimental,-42.9,experimental,4.7929997,estimated
CC(C)(c1ccc(OCC(O)CCl)cc1)c1ccc(OCC(O)CCl)cc1,PTCFDJRJOGPUFE-UHFFFAOYSA-N,,,6.542057932171224e-14,estimated,,527.1405029296875,estimated,221.2103729248047,estimated,4.5674005,estimated
COc1ccc(CS)cc1,PTDVPWWJRCOIIO-UHFFFAOYSA-N,006258-60-2,exact,0.049225664094720484,estimated,,238.83572387695312,estimated,15.092132568359375,estimated,2.5649002,estimated
CCCCCCCCCCCCCCC(=O)OCC,PTEYJUIKYIKULL-UHFFFAOYSA-N,041114-00-5,exact,0.0002317775286811165,estimated,,324.4900207519531,estimated,63.163909912109375,estimated,7.2485003,estimated
CCCCCCCCCCCCCCCc1cccc(O)c1,PTFIPECGHSYQNR-UHFFFAOYSA-N,000501-24-6,exact,1.2660902394926724e-06,estimated,,395.3879699707031,estimated,53.5,experimental,8.9355,estimated
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,PTGXAUBQBSGPKF-UHFFFAOYSA-N,000447-41-6,exact,4.125163936746193e-09,estimated,,427.1235656738281,estimated,111.5,experimental,3.3103998,estimated
C/C=C/C=C/COC(=O)CCC,PTJGYWXDEDRLPB-TWTPFVCWSA-N,,,0.11530057238113547,estimated,,222.49227905273438,estimated,-11.139312744140625,estimated,3.3807998,estimated
CC=CC=CCOC(=O)CCC,PTJGYWXDEDRLPB-UHFFFAOYSA-N,016930-93-1,exact,0.11530057238113547,estimated,,222.49227905273438,estimated,-11.139312744140625,estimated,3.3807998,estimated
CCCCCCCC1OCC(C)O1,PTJICCHLTNPHDB-UHFFFAOYSA-N,074094-61-4,exact,0.08915477333507554,estimated,,236.05825805664062,estimated,12.271270751953125,estimated,3.4745002,estimated
CCC(C)C(=O)OCc1ccccc1,PTKDIBUNVYIPOD-UHFFFAOYSA-N,056423-40-6,exact,0.01680979594565351,estimated,,258.9794006347656,estimated,21.573089599609375,estimated,3.4807,estimated
CCOC(=O)C=Cc1ccc2c(c1)OCO2,PTMOFMXIIKUMTA-UHFFFAOYSA-N,024393-66-6,exact,0.00018370659475488342,estimated,,318.6349182128906,estimated,86.88268280029297,estimated,2.9099998,estimated
CC(C)C(C)C(=O)c1ccccc1,PTOYWCASHUHLIV-UHFFFAOYSA-N,,,0.039091706585237834,estimated,,243.20144653320312,estimated,13.2667236328125,estimated,3.491,estimated
CC(C)CC(=O)CC(C)C,PTTPXKJBFFKCEK-UHFFFAOYSA-N,000108-83-8,exact,1.65,experimental,"RIDDICK,JA ET AL.:1986",169.4,experimental,-41.5,experimental,2.5646005,estimated
COC(=O)CC1=CCCC1,PTVJOSBDUWCCNT-UHFFFAOYSA-N,,,0.7770367309990509,estimated,,184.45895385742188,estimated,-14.22314453125,estimated,2.5574,estimated
C=CCCC(=O)OCC,PTVSRINJXWDIKP-UHFFFAOYSA-N,001968-40-7,exact,4.667797269111435,estimated,,146.71853637695312,estimated,-45.966461181640625,estimated,2.2010999,estimated
CC(C)COC(=O)c1ccccc1O,PTXDBYSCVQQBNF-UHFFFAOYSA-N,000087-19-4,exact,0.006009087644445976,estimated,,261.0,experimental,5.9,experimental,4.0034,estimated
CCOC(CCc1ccccc1)OCC,PUAHZQALAWRSNP-UHFFFAOYSA-N,006956-37-2,exact,0.007083140958933679,estimated,,272.6688537597656,estimated,32.269744873046875,estimated,3.4038,estimated
CCC(C)COC(=O)CC(O)C(=O)OCC(C)CC,PUBNFUNTZFWANY-UHFFFAOYSA-N,,,4.5718332763253494e-05,estimated,,316.7940979003906,estimated,8.08709716796875,estimated,2.6483002,estimated
CCCSSC,PUCHCUYBORIUSM-UHFFFAOYSA-N,002179-60-4,exact,2.654588176520309,estimated,,158.82614135742188,estimated,-45.221649169921875,estimated,2.8555,estimated
CCCCCCCCCCOC(=O)CCC,PUCQHFICPFUPKW-UHFFFAOYSA-N,005454-09-1,exact,0.005262169607471682,estimated,,281.1471252441406,estimated,25.157470703125,estimated,5.7752,estimated
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N,000085-79-0,exact,1.3596228097104194e-10,estimated,,510.0365295410156,estimated,217.2867431640625,estimated,4.4,experimental
CC(Br)CCl,PUJJZGFFAQHYEX-UHFFFAOYSA-N,003017-95-6,exact,17.095586319283964,estimated,,118.0,experimental,-50.34080505371094,estimated,2.3387,estimated
CCCCCC1(C)CCC(C)(C)C1=O,PUKWIVZFEZFVAT-UHFFFAOYSA-N,065443-14-3,exact,0.01629378685187241,estimated,,257.6834411621094,estimated,53.1296501159668,estimated,4.3414,estimated
CCCCCCCOCCc1ccccc1,PULJUFMMZREVTO-UHFFFAOYSA-N,,,0.0014368701923658015,estimated,,297.0272521972656,estimated,47.036163330078125,estimated,5.2125,estimated
C=C(C)C(CC(=O)O)CC(=O)O,PULOWZXUQOLRBK-UHFFFAOYSA-N,,,8.426876811556009e-05,estimated,,324.5278625488281,estimated,106.18244171142578,estimated,1.0564001,estimated
Cl.NCC(O)c1ccc(O)cc1,PUMZXCBVHLCWQG-UHFFFAOYSA-N,,,,,,,,,,,
CC(O)CCO,PUPZLCDOIYMWBV-UHFFFAOYSA-N,000107-88-0,exact,0.0201,experimental,"DAUBERT,TE & DANNER,RP:1989",207.5,experimental,-50.0,experimental,-0.29089996,estimated
CC(=O)c1cc(C)sc1C,PUSJAEJRDNPYKM-UHFFFAOYSA-N,002530-10-1,exact,0.03181312895221106,estimated,,237.76760864257812,estimated,46.23374557495117,estimated,2.5884,estimated
CC1O[C@H](C)C(=O)C1=O,PUVDDHUFFRRFMN-SYPWQXSBSA-N,,,0.11950794912444271,estimated,,224.44229125976562,estimated,35.639984130859375,estimated,-1.8702,estimated
CC1O[C@@H](C)C(=O)C1=O,PUVDDHUFFRRFMN-WUCPZUCCSA-N,,,0.11950794912444271,estimated,,224.44229125976562,estimated,35.639984130859375,estimated,-1.8702,estimated
CCCCCCOC(C)OCCC(C)C,PUXHYFFHRDAFHP-UHFFFAOYSA-N,,,0.06990241924413017,estimated,,240.91036987304688,estimated,2.287841796875,estimated,4.5691004,estimated
CC1(C)C/C=C\CC/C=C\CCC2OC21C,PUXIGTZUWRBNMW-RRMOSLQNSA-N,,,0.004769710880801976,estimated,,279.7800598144531,estimated,59.120849609375,estimated,5.5008,estimated
C/C=C/C(=O)OC(CC)C(C)C,PVADUHPHJRAAIS-FNORWQNLSA-N,,,0.5131395631574401,estimated,,192.90594482421875,estimated,-32.237060546875,estimated,3.4488,estimated
CCOC(=O)CS,PVBRSNZAOAJRKO-UHFFFAOYSA-N,000623-51-8,exact,2.8923427470320897,estimated,,157.0,experimental,-40.294677734375,estimated,0.80789995,estimated
Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1.[Na+].[Na+],PVBRXXAAPNGWGE-LGVAUZIVSA-L,,,6.056087585379497e-11,estimated,,479.9999694824219,estimated,90.26834869384766,estimated,-7.7509,estimated
O=C(Cl)C(Cl)(Cl)Cl,PVFOMCVHYWHZJE-UHFFFAOYSA-N,000076-02-8,exact,21.3,experimental,"DAUBERT,TE & DANNER,RP:1993",117.9,experimental,-31.8,experimental,0.8835001,estimated
C=CCC1=C(C)CCC1=O,PVHNZNUYNVXVLR-UHFFFAOYSA-N,,,0.2839453146475851,estimated,,212.50924682617188,estimated,17.926116943359375,estimated,2.6488,estimated
O=C(O)c1cccnc1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,000059-67-6,exact,9.358367132865566e-05,estimated,,257.6199645996094,estimated,236.6,experimental,0.36,experimental
CC(=O)c1ccc(C)nc1,PVRYOKQFLBSILA-UHFFFAOYSA-N,036357-38-7,exact,0.13978307271081988,estimated,,218.74423217773438,estimated,17.6,experimental,1.0324003,estimated
Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,PVSGXWMWNRGTKE-UHFFFAOYSA-N,104098-48-8,exact,1.8171925907254862e-11,estimated,,549.9599609375,estimated,205.0,experimental,2.47,experimental
CCOC(=O)C(S)CC,PVWKSDFVGFGMKY-UHFFFAOYSA-N,,,0.6519729727069756,estimated,,188.04379272460938,estimated,-27.92657470703125,estimated,1.7166001,estimated
SCC1CC=CS1,PVXYYUMXGMNQRK-UHFFFAOYSA-N,,,0.36194387643704456,estimated,,199.93386840820312,estimated,0.79974365234375,estimated,2.2397,estimated
CCC(C)COC(=O)C(C)CC,PVYFCGRBIREQLL-UHFFFAOYSA-N,002445-78-5,exact,0.69870823927885,estimated,,186.63174438476562,estimated,-31.52880859375,estimated,3.6637998,estimated
CCCCCCCC(=O)OCC=Cc1ccccc1,PVZVJEAWIPTITN-UHFFFAOYSA-N,,,5.600507025290655e-05,estimated,,343.8164367675781,estimated,79.47628784179688,estimated,5.7946997,estimated
CCC(=O)C(=O)C(C)CC,PWADQPNKAFYILZ-UHFFFAOYSA-N,,,0.7622586942977103,estimated,,191.81033325195312,estimated,-5.021942138671875,estimated,0.55449986,estimated
CCCCCc1ccccc1,PWATWSYOIIXYMA-UHFFFAOYSA-N,000538-68-1,exact,0.439,experimental,"YAWS,CL:1994B",205.4,experimental,-75.0,experimental,4.9,experimental
CCc1ccc(CC=O)cc1,PWBRLMKOCGLZAH-UHFFFAOYSA-N,068083-54-5,exact,0.04783547104418028,estimated,,239.37966918945312,estimated,18.175933837890625,estimated,2.5803,estimated
C=COCCC(C)CCC=C(C)C,PWCLCTUZQHYTKS-UHFFFAOYSA-N,,,0.27161035667928846,estimated,,213.42623901367188,estimated,-25.386138916015625,estimated,4.6093,estimated
CC1=CCCC(C)(C)C1/C=C/C(C)O,PWDOJWCZWKWKSE-BQYQJAHWSA-N,,,0.00046567640532132386,estimated,,273.8496398925781,estimated,45.2044677734375,estimated,4.5166006,estimated
CC1=CCCC(C)(C)C1C=CC(C)O,PWDOJWCZWKWKSE-UHFFFAOYSA-N,025312-34-9,exact,0.00046567640532132386,estimated,,273.8496398925781,estimated,45.2044677734375,estimated,4.5166006,estimated
COc1ccccc1CCC(C)O,PWIPGSSJNONZCE-UHFFFAOYSA-N,,,0.00031759993517243955,estimated,,278.8276672363281,estimated,48.352752685546875,estimated,2.5562003,estimated
CCCC[C@@H](CC)CCC(=O)O,PWKJMPFEQOHBAC-SECBINFHSA-N,,,0.004802896077469062,estimated,,268.9755554199219,estimated,59.146453857421875,estimated,3.9421,estimated
CCCCC(CC)CCC(=O)O,PWKJMPFEQOHBAC-UHFFFAOYSA-N,016493-80-4,exact,0.004802896077469062,estimated,,268.9755554199219,estimated,59.146453857421875,estimated,3.9421,estimated
CCCC[C@H](CC)CCC(=O)O,PWKJMPFEQOHBAC-VIFPVBQESA-N,,,0.004802896077469062,estimated,,268.9755554199219,estimated,59.146453857421875,estimated,3.9421,estimated
CCCCCCCCOC(=O)CCC,PWLNAUNEAKQYLH-UHFFFAOYSA-N,000110-39-4,exact,0.037274300642607484,estimated,,244.1,experimental,-55.6,experimental,4.7929997,estimated
OC[C@@H](O)c1ccccc1,PWMWNFMRSKOCEY-MRVPVSSYSA-N,000093-56-1,stereo-blind,0.0001745401543887723,estimated,,273.0,experimental,67.5,experimental,0.43470004,estimated
OCC(O)c1ccccc1,PWMWNFMRSKOCEY-UHFFFAOYSA-N,000093-56-1,exact,0.0001745401543887723,estimated,,273.0,experimental,67.5,experimental,0.43470004,estimated
CCCCCC(=O)OC(C)CO,PWNFTZZOSNXDLA-UHFFFAOYSA-N,,,0.003206985861781945,estimated,,250.22427368164062,estimated,19.312042236328125,estimated,1.7814002,estimated
O.O=P1(N(CCCl)CCCl)NCCCO1,PWOQRKCAHTVFLB-UHFFFAOYSA-N,,,,,,,,,,,
C=CC(CCO)CCC=C(C)C,PWTUUWJRNIBNLZ-UHFFFAOYSA-N,,,0.004480925818782383,estimated,,245.02371215820312,estimated,-2.50128173828125,estimated,3.9100008,estimated
CC1SCSS1,PWVJWPKTQMWOIH-UHFFFAOYSA-N,,,0.39309052998172905,estimated,,198.27810668945312,estimated,24.999526977539062,estimated,1.774,estimated
CCCCCCCCCCCCCCCCCC(=O)OCCOCCO,PWVUXRBUUYZMKM-UHFFFAOYSA-N,000106-11-6,exact,5.447991364199525e-10,estimated,,439.3070373535156,estimated,158.53965759277344,estimated,6.982601,estimated
C=CCOC(=O)CCCC,PWYXVVREDGESBB-UHFFFAOYSA-N,006321-45-5,exact,1.6814728524924543,estimated,,168.46542358398438,estimated,-33.982452392578125,estimated,2.6922,estimated
C/C=C\C(=O)OCCCCC,PWYYERNADDIMJR-DAXSKMNVSA-N,,,0.41792979437060973,estimated,,197.04660034179688,estimated,-21.663192749023438,estimated,3.1047,estimated
FC(F)(Cl)Cl,PXBRQCKWGAHEHS-UHFFFAOYSA-N,000075-71-8,exact,4850.0,experimental,"DAUBERT,TE & DANNER,RP:1985",-29.8,experimental,-157.1,experimental,2.16,experimental
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,PXEZIKSRSYGOED-UHFFFAOYSA-N,007194-84-5,exact,6.090813069067644e-10,estimated,,505.0,experimental,215.188720703125,estimated,18.512102,estimated
CCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],PXFDQFDPXWHEEP-UHFFFAOYSA-M,000959-55-7,exact,2.2135160660476444e-10,estimated,,503.1902770996094,estimated,214.08871459960938,estimated,0.96379983,estimated
FF,PXGOKWXKJXAPGV-UHFFFAOYSA-N,007782-41-4,exact,5000000.0,experimental,"DAUBERT,TE & DANNER,RP:1999",-188.13,experimental,-219.61,experimental,,
CCCc1ccc(O)c(OC)c1,PXIKRTCSSLJURC-UHFFFAOYSA-N,002785-87-7,exact,0.0021258782447056905,estimated,,265.5117492675781,estimated,61.64361572265625,estimated,2.8672,estimated
[N-]=[N+]=[N-].[Na+],PXIPVTKHYLBLMZ-UHFFFAOYSA-N,026628-22-8,exact,,,,,,,,,
ClSSCl,PXJJSXABGXMUSU-UHFFFAOYSA-N,010025-67-9,exact,,,,,,,,,
O=[Cr](=O)([O-])[O-].[Na+].[Na+],PXLIDIMHPNPGMH-UHFFFAOYSA-N,,,,,,,,,,,
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,PXOYOCNNSUAQNS-AGNJHWRGSA-N,000546-43-0,stereo-blind,0.0023911483572056384,estimated,,275.0,experimental,76.0,experimental,3.38,experimental
C=C1C(=O)OC2CC3(C)CCCC(C)C3=CC12,PXOYOCNNSUAQNS-UHFFFAOYSA-N,000546-43-0,exact,0.0023911483572056384,estimated,,275.0,experimental,76.0,experimental,3.38,experimental
CCCCC1CCCC(=O)O1,PXRBWNLUQYZAAX-UHFFFAOYSA-N,003301-94-8,exact,0.010862246314043603,estimated,,267.0226135253906,estimated,8.516326904296875,estimated,2.0760999,estimated
CC1(C)C2CCC(C2)C1(C)O,PXRCIOIWVGAZEP-UHFFFAOYSA-N,000465-31-6,exact,0.07029615614674162,estimated,,200.79635620117188,estimated,22.988739013671875,estimated,2.8515003,estimated
COC(=O)C(C)CS,PXSVQMKXJZTWPN-UHFFFAOYSA-N,004131-76-4,exact,1.7907057842961827,estimated,,167.14483642578125,estimated,-39.66300964355469,estimated,1.2254997,estimated
C=CCC(CCCC)C(=O)O,PXULVNRQCVINOV-UHFFFAOYSA-N,,,0.016013126907279306,estimated,,250.73641967773438,estimated,47.306549072265625,estimated,3.3146,estimated
CC=CC=CCOC(C)=O,PXVKYPFROMBALG-UHFFFAOYSA-N,001516-17-2,exact,0.836002200198682,estimated,,182.95928955078125,estimated,-33.95098876953125,estimated,2.3985999,estimated
C/C=C/C=C/COC(C)=O,PXVKYPFROMBALG-VNKDHWASSA-N,,,0.836002200198682,estimated,,182.95928955078125,estimated,-33.95098876953125,estimated,2.3985999,estimated
Nc1ccccc1C(=O)OCCc1ccccc1,PXWNBAGCFUDYBE-UHFFFAOYSA-N,000133-18-6,exact,3.2029470960380644e-06,estimated,,374.2069396972656,estimated,128.7583465576172,estimated,4.4636993,estimated
C=CCCC(=O)OC1CCCCC1,PXXXMNDCOYZIGM-UHFFFAOYSA-N,,,0.055761893568221484,estimated,,236.46389770507812,estimated,6.464691162109375,estimated,3.9796004,estimated
CC1=CC[C@@]2(O1)C(C)=CC(=O)CC2(C)C,PYBOFDINXIGETR-CYBMUJFWSA-N,,,0.00175009747105441,estimated,,290.1248474121094,estimated,80.3215103149414,estimated,2.9434004,estimated
CC(C)(C)c1ccc2ccccc2n1,PYCYTTRLLIKJBU-UHFFFAOYSA-N,,,0.0011491859125209011,estimated,,290.0995788574219,estimated,73.38817596435547,estimated,4.0521,estimated
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,PYGXAGIECVVIOZ-UHFFFAOYSA-N,000109-43-3,exact,4.69e-06,experimental,"DAUBERT,TE & DANNER,RP:1989",344.5,experimental,-10.0,experimental,6.2980003,estimated
C=C(C)CCCC(C)CCOC(=O)CCC,PYGYQOOIXMJQOJ-UHFFFAOYSA-N,000141-15-1,exact,0.011662734400285892,estimated,,265.7182312011719,estimated,13.740509033203125,estimated,5.6215005,estimated
O.O.O=c1nc([O-])n(Cl)c(=O)n1Cl.[Na+],PYILKOIEIHHYGD-UHFFFAOYSA-M,,,,,,,,,,,
CC(C)COC(OCC(C)C)C(C)C,PYLBPIIOEGWQSX-UHFFFAOYSA-N,,,0.540051708989731,estimated,,199.10263061523438,estimated,-30.55291748046875,estimated,3.9309998,estimated
CCC/C=C(/C=O)CC,PYLMCYQHBRSDND-SOFGYWHQSA-N,000645-62-5,stereo-blind,1.28,experimental,"BOUBLIK,T ET AL.:1984",195.0,experimental,-40.386871337890625,estimated,2.6218998,estimated
Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,000462-06-6,exact,77.2,experimental,"DAUBERT,TE & DANNER,RP:1989",84.7,experimental,-42.2,experimental,2.27,experimental
O=C[C@H](O)[C@H](O)[C@H](O)CO,PYMYPHUHKUWMLA-LMVFSUKVSA-N,000058-86-6,stereo-blind,1.97e-10,experimental,"OJA,V & SUUBERG:1999",330.6775207519531,estimated,106.5,experimental,-1.9770997,estimated
O=CC(O)C(O)C(O)CO,PYMYPHUHKUWMLA-UHFFFAOYSA-N,000058-86-6,exact,1.97e-10,experimental,"OJA,V & SUUBERG:1999",330.6775207519531,estimated,106.5,experimental,-1.9770997,estimated
