smiles,inchikey,dtxsid,match,vp_mmHg,vp_source,bp_C,bp_source,logp,logp_source
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,DTXSID0020446,exact,6.918309709189362e-08,experimental,323.0,predicted,2.68,experimental
CCCCCCCCCC(C)O,XMUJIPOFTAHSOK-UHFFFAOYSA-N,,,,,,,,
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],XMWRWTSZNLOZFN-UHFFFAOYSA-N,DTXSID1021405,exact,3.9810717055349695e-05,predicted,331.0,predicted,3.85,predicted
O=[Cr](=O)([O-])[O-].[K+].[K+],XMXNVYPJWBTAHN-UHFFFAOYSA-N,DTXSID8064858,exact,,,,,,
CC(C)C(O)CCc1ccccc1,XMYCBALIUJOUKD-UHFFFAOYSA-N,,,,,,,,
CC1(C)CSSC1=O,XMYCESBMWUJEKU-UHFFFAOYSA-N,,,,,,,,
CCCCCCC(=O)OC,XNCNNDVCAUWAIT-UHFFFAOYSA-N,DTXSID3059345,exact,3.548133892335755,predicted,169.0,predicted,2.64,predicted
COC(C)OC(=O)c1ccccc1,XNFOBPBXXUROKA-UHFFFAOYSA-N,,,,,,,,
O=C(O)c1ccccc1C(=O)O,XNGIFLGASWRNHJ-UHFFFAOYSA-N,DTXSID8021484,exact,6.45654229034655e-07,predicted,319.0,predicted,0.75,predicted
CC(C)=CCCc1ccoc1,XNGKCOFXDHYSGR-UHFFFAOYSA-N,DTXSID40202167,exact,0.6165950018614822,predicted,186.0,experimental,4.12,predicted
C=CCOC(Cc1ccccc1)OCC=C,XNGLZTRWDNYCBV-UHFFFAOYSA-N,,,,,,,,
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-UHFFFAOYSA-N,,,,,,,,
CCCC(C)=O,XNLICIUVMPYHGG-UHFFFAOYSA-N,DTXSID0021888,exact,35.48133892335755,experimental,102.0,experimental,0.91,experimental
C=C(C)C1=CC=C(C)CC1,XNMPFDIYAMOYRM-UHFFFAOYSA-N,DTXSID60171462,exact,0.8511380382023764,predicted,175.0,predicted,4.3,predicted
CC#CC,XNMQEEKYCVKGBD-UHFFFAOYSA-N,DTXSID3060116,exact,707.945784384138,experimental,27.0,experimental,1.46,experimental
CCCCCCCCCC=COC(C)=O,XNPQKTROOHAMMU-UHFFFAOYSA-N,,,,,,,,
CCCCCCC1OC(=O)CC1C,XNRLAEXLQFIKEY-UHFFFAOYSA-N,,,,,,,,
COCCO,XNWFRZJHXBZDAG-UHFFFAOYSA-N,DTXSID5024182,exact,9.549925860214358,experimental,124.0,experimental,-0.77,experimental
C=CCSSC,XNZOTQPMYMCTBZ-UHFFFAOYSA-N,DTXSID60176199,exact,3.3884415613920256,predicted,175.0,predicted,1.99,predicted
NCCS(=O)(=O)O,XOAAWQZATWQOTB-UHFFFAOYSA-N,DTXSID3021304,exact,2.2908676527677748e-07,predicted,227.0,predicted,-1.91,predicted
CCOC,XOBKSJJDNFUZPF-UHFFFAOYSA-N,DTXSID5074557,exact,1479.1083881682073,experimental,7.0,experimental,0.38,predicted
CCCCOC(=O)C(C)S,XOCSLJFIGMLQLF-UHFFFAOYSA-N,,,,,,,,
CCC1CCC(C)NC1,XOFNHZHCGBPVGJ-UHFFFAOYSA-N,,,,,,,,
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,DTXSID4021185,exact,2.511886431509582e-09,predicted,406.0,predicted,1.47,predicted
CC(C)COc1ccc2ccccc2c1,XOHIHZHSDMWWMS-UHFFFAOYSA-N,DTXSID1051484,exact,0.0009120108393559096,predicted,290.0,predicted,4.18,predicted
CC(C)Cc1c[nH]c2ccccc12,XOJAIDZTJPEQEG-UHFFFAOYSA-N,,,,,,,,
CCOC(CC(C)CCCC(C)(C)O)OCC,XOJDKWNFMFCXNE-UHFFFAOYSA-N,,,,,,,,
CC(C)CCCC(C)CCCC(C)CCCC(C)C,XOJVVFBFDXDTEG-UHFFFAOYSA-N,,,,,,,,
Cc1ccc2c(c1)CCCN2,XOKMRXSMOHCNIX-UHFFFAOYSA-N,DTXSID6047444,exact,0.008912509381337459,predicted,267.0,predicted,2.5,predicted
CC1CCC2CC1C2(C)C,XOKSLPVRUOBDEW-UHFFFAOYSA-N,,,,,,,,
C[C@@H]1CC[C@H]2C[C@@H]1C2(C)C,XOKSLPVRUOBDEW-VGMNWLOBSA-N,DTXSID901243129,exact,2.6302679918953817,predicted,164.0,predicted,4.63,predicted
C[Pb](C)(C)C,XOOGZRUBTYCLHG-UHFFFAOYSA-N,DTXSID0026123,exact,,,,,,
CSCCCOC(=O)CC(C)C,XOTYBNFHVHYKJB-UHFFFAOYSA-N,DTXSID20233550,exact,0.10715193052376065,predicted,220.0,predicted,3.4,predicted
Cc1ccc(C(C)(C)C)c(O)c1,XOUQAVYLRNOXDO-UHFFFAOYSA-N,DTXSID2026529,exact,0.010471285480508996,predicted,234.0,predicted,3.34,predicted
CC(=O)OCC1C=CC(C(C)C)=CC1,XOVPDOCRASQMKU-UHFFFAOYSA-N,,,,,,,,
NC(=O)/N=N/C(N)=O,XOZUGNYVDXMRKW-AATRIKPKSA-N,DTXSID0024553,stereo-blind,1.9054607179632444e-10,experimental,257.0,predicted,-1.7,experimental
NC(=O)N=NC(N)=O,XOZUGNYVDXMRKW-UHFFFAOYSA-N,DTXSID0024553,exact,1.9054607179632444e-10,experimental,257.0,predicted,-1.7,experimental
CCCCCCCCC(C)C#N,XPCSGXMQGQGBKU-UHFFFAOYSA-N,,,,,,,,
Cc1occc(=O)c1O,XPCTZQVDEJYUGT-UHFFFAOYSA-N,DTXSID0025523,exact,0.1318256738556407,predicted,202.0,predicted,0.09,experimental
COc1ccc(COC=O)cc1,XPDORSROGAZEGY-UHFFFAOYSA-N,DTXSID7047649,exact,0.004786300923226385,predicted,248.0,predicted,1.79,predicted
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,XPDVQPODLRGWPL-UHFFFAOYSA-N,DTXSID9025370,exact,4.2657951880159254e-07,predicted,306.0,predicted,1.4,predicted
FC(F)F,XPDWGBQVDMORPB-UHFFFAOYSA-N,DTXSID0026410,exact,34673.685045253165,predicted,-82.0,experimental,0.64,experimental
C=C(C)C1CC(=O)C(C)=C(O)C1,XPEAPCMHDFIXFL-UHFFFAOYSA-N,,,,,,,,
NC(=O)NC(=O)Cc1ccccc1,XPFRXWCVYUEORT-UHFFFAOYSA-N,DTXSID6023442,exact,2.4547089156850337e-09,predicted,257.0,predicted,0.87,experimental
CC/C=C\CCOC(=O)CCCC,XPFTVTFOOTVHIA-ALCCZGGFSA-N,DTXSID40885636,exact,0.07244359600749903,predicted,220.0,predicted,3.99,predicted
CC/C=C/CCOC(=O)CCCC,XPFTVTFOOTVHIA-FNORWQNLSA-N,DTXSID201309152,exact,0.07244359600749903,predicted,220.0,predicted,3.99,predicted
CCC=CCCOC(=O)CCCC,XPFTVTFOOTVHIA-UHFFFAOYSA-N,,,,,,,,
OCc1ccco1,XPFVYQJUAUNWIW-UHFFFAOYSA-N,DTXSID2025347,exact,0.6025595860743578,experimental,171.0,experimental,0.28,experimental
C=CCC(O)/C=C/CCCCC,XPHXCGYGEZUXRT-CSKARUKUSA-N,,,,,,,,
C=CCC(O)C=CCCCCC,XPHXCGYGEZUXRT-UHFFFAOYSA-N,,,,,,,,
CC(=O)OC(C)(C)c1ccccc1,XPMMKIYJJWQFOR-UHFFFAOYSA-N,DTXSID00863172,exact,0.03162277660168379,predicted,238.0,predicted,2.93,predicted
CC/C=C\CC1CCCC(=O)O1,XPPALVZZCMPTIV-ARJAWSKDSA-N,,,,,,,,
CC/C=C/CC1CCCC(=O)O1,XPPALVZZCMPTIV-ONEGZZNKSA-N,,,,,,,,
CCCCCCCCCCC(=O)OC,XPQPWPZFBULGKT-UHFFFAOYSA-N,DTXSID3061922,exact,0.01548816618912481,predicted,243.0,predicted,4.77,predicted
CCc1scnc1C,XPQULTFBJPGINB-UHFFFAOYSA-N,DTXSID00953789,exact,0.6025595860743578,predicted,173.0,predicted,2.09,predicted
CCCCCCCC1CC=CC(=O)O1,XPTXKXKPWKNYKB-UHFFFAOYSA-N,,,,,,,,
CSCCCCC#N,XPUDGEZWSNPCMM-UHFFFAOYSA-N,DTXSID50974560,exact,0.5128613839913648,predicted,198.0,predicted,1.35,predicted
COc1ccncc1,XQABVLBGNWBWIV-UHFFFAOYSA-N,DTXSID10211029,exact,0.5888436553555889,predicted,153.0,predicted,1.0,experimental
CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,XQIVXZXBZSEVKC-UHFFFAOYSA-N,DTXSID80722551,exact,2.6302679918953814e-05,predicted,364.0,predicted,7.72,predicted
CC(C)COC(CC(C)C)OCC(C)C,XQJQKXSIFKNEPF-UHFFFAOYSA-N,DTXSID30158684,exact,0.14125375446227545,predicted,240.0,predicted,4.74,predicted
CC(C)CC(=O)OC(C)CCc1ccccc1,XQKRMTJTCSZFKE-UHFFFAOYSA-N,,,,,,,,
Cc1noc(C)c1Cn1cc(N2C(=O)N(Cc3cccc(O)c3)C(C)(C)C2=O)cn1,XQKWOHNWLKRKNA-UHFFFAOYSA-N,DTXSID701498495,exact,,,,,,
CSCOCCCCC1(OCSC)C[C-]2[CH-][CH-][CH-][CH-][C-]21.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Cr+6],XQMKJQRFIHFIDU-UHFFFAOYSA-N,,,,,,,,
CCCC(=O)OCCC(C)CCC=C(C)C,XQPZQXTWYZAXAK-UHFFFAOYSA-N,,,,,,,,
Cc1cccs1,XQQBUAPQHNYYRS-UHFFFAOYSA-N,DTXSID3060291,exact,24.547089156850298,predicted,113.0,experimental,2.33,experimental
CCC(=O)OC1C(C)CCC1C(C)C,XQSZQCWCVSZOKF-UHFFFAOYSA-N,,,,,,,,
C=CC(CC=O)c1ccccc1,XQTAGXUFCZLHIQ-UHFFFAOYSA-N,,,,,,,,
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,XQTLDIFVVHJORV-UHFFFAOYSA-N,DTXSID0026098,exact,0.0017782794100389228,predicted,304.0,experimental,4.37,predicted
CC1SC(C)SC(C)S1,XQVYLDFSPBXACS-UHFFFAOYSA-N,DTXSID20863018,exact,0.24547089156850305,predicted,246.0,predicted,3.34,predicted
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,XQZXYNRDCRIARQ-LURJTMIESA-N,DTXSID1023158,exact,1.0964781961431829e-09,predicted,360.0,predicted,-2.42,experimental
N#Cc1ccccc1C#N,XQZYPMVTSDWCCE-UHFFFAOYSA-N,DTXSID8029604,exact,0.0446683592150963,predicted,266.0,predicted,0.99,experimental
CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,XRADSECIALQFFY-UHFFFAOYSA-N,,,,,,,,
CC1CCSC(C)S1,XRBWKNMCKYCXOI-UHFFFAOYSA-N,,,,,,,,
Nc1[nH]c(=O)ncc1F,XRECTZIEBJDKEO-UHFFFAOYSA-N,DTXSID3023059,exact,0.00012022644346174131,predicted,215.0,predicted,-1.0,predicted
C=CCOC(=O)CC,XRFWKHVQMACVTA-UHFFFAOYSA-N,DTXSID0047668,exact,14.454397707459272,predicted,122.0,predicted,1.48,predicted
O=C1CCCCCCCCCCCC(=O)OCCO1,XRHCAGNSDHCHFJ-UHFFFAOYSA-N,DTXSID1044774,exact,1.9952623149688787e-06,predicted,292.0,predicted,3.72,predicted
O=C(O)c1ccc(Cl)cc1,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,DTXSID9024772,exact,0.0005754399373371566,predicted,285.0,predicted,2.65,experimental
O=C([O-])[C@@H]1[C@H](C(=O)[O-])[C@H]2CC[C@@H]1O2.[Na+].[Na+],XRHVZWWRFMCBAZ-PXYBLNDHSA-L,DTXSID40186711,exact,1.584893192461111e-10,predicted,318.0,predicted,-0.89,predicted
O=C([O-])C1C2CCC(O2)C1C(=O)[O-].[Na+].[Na+],XRHVZWWRFMCBAZ-UHFFFAOYSA-L,,,,,,,,
CC(=O)OC1CC2CCC1(C)OC2(C)C,XRKZFZWIYZDOQO-UHFFFAOYSA-N,,,,,,,,
CC(C)=CCSC(=O)CC(C)C,XRSCNXJBNPBYOO-UHFFFAOYSA-N,DTXSID60703702,exact,0.028840315031266057,predicted,264.0,predicted,2.96,predicted
COC1CCCC(C2CC3CCC2(C)C3(C)C)C1O,XRSPLASKNSDWKL-UHFFFAOYSA-N,,,,,,,,
COc1cc(C(OC(C)=O)OC(C)=O)ccc1O,XRTLMMLATOFJTA-UHFFFAOYSA-N,,,,,,,,
CCOc1cc(C=O)ccc1OC(C)=O,XRZFVPCFHPIMAD-UHFFFAOYSA-N,DTXSID8072530,exact,0.004570881896148752,predicted,286.0,predicted,2.07,predicted
CC(=O)c1ccc2ccccc2c1,XSAYZAUNJMRRIR-UHFFFAOYSA-N,DTXSID2041389,exact,0.0006165950018614823,experimental,300.0,predicted,3.05,predicted
c1ccc2nccnc2c1,XSCHRSMBECNVNS-UHFFFAOYSA-N,DTXSID6049432,exact,0.0007244359600749898,predicted,230.0,experimental,1.32,experimental
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCC,XSCIEKYDPGHXMD-YPKPFQOOSA-N,DTXSID301309929,exact,1.3803842646028838e-06,predicted,423.0,predicted,9.49,predicted
CCC(=CCC(C)CCO)CC,XSFCJNDQFKISFC-UHFFFAOYSA-N,,,,,,,,
CCCCOC(=O)c1ccccc1,XSIFPSYPOVKYCO-UHFFFAOYSA-N,DTXSID8040694,exact,0.010232929922807542,predicted,247.0,predicted,3.83,predicted
CC(O)CC(=O)OC1CC(C)CCC1C(C)C,XSJPRWBZLUYOOI-UHFFFAOYSA-N,,,,,,,,
C=CC(C)CCCC(C)(C)O,XSNQECSCDATQEL-UHFFFAOYSA-N,,,,,,,,
CC1=CC(=O)CC1C,XSOSLVVAKBKYRV-UHFFFAOYSA-N,,,,,,,,
NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N,DTXSID4021426,exact,1.2022644346174132e-05,experimental,258.0,predicted,-1.88,experimental
CC(C)c1cc2ccccc2[nH]1,XSRLHGSAMGVDJU-UHFFFAOYSA-N,DTXSID20170395,exact,0.0026915348039269166,predicted,286.0,predicted,2.75,predicted
CC(C)C1CCCCC1.CCO,XSSXDCTUIDAYFU-UHFFFAOYSA-N,,,,,,,,
CCCCCC(=O)OCCOCCOC(=O)CCCCC,XSTGQVSZAOQMPN-UHFFFAOYSA-N,DTXSID80866060,exact,3.0199517204020192e-05,predicted,323.0,predicted,3.12,predicted
ClC=C(Cl)Cl,XSTXAVWGXDQKEL-UHFFFAOYSA-N,DTXSID0021383,exact,69.18309709189366,experimental,87.0,experimental,2.51,experimental
Cc1ncc2c(n1)CSC2,XSUYIZJJKIKWFN-UHFFFAOYSA-N,DTXSID1052038,exact,0.015848931924611134,predicted,223.0,predicted,1.77,predicted
CCCCCCCCCCC(C)O,XSWSEQPWKOWORN-UHFFFAOYSA-N,,,,,,,,
O=C(CS)OCc1ccccc1,XTCXSNIRIUQZLY-UHFFFAOYSA-N,DTXSID00330692,exact,0.0006165950018614823,predicted,295.0,predicted,1.24,predicted
COC(=O)CCCC(=O)OC,XTDYIOOONNVFMA-UHFFFAOYSA-N,DTXSID3025122,exact,0.1778279410038923,predicted,208.0,predicted,0.62,experimental
CCCCCC/C(C=Nc1ccccc1C(=O)OC)=C\c1ccccc1,XTFDJRLNMKZPCR-FSCFHPQOSA-N,DTXSID5070860,stereo-blind,2.1379620895022325e-08,predicted,366.0,predicted,5.87,predicted
CCCCCCC(C=Nc1ccccc1C(=O)OC)=Cc1ccccc1,XTFDJRLNMKZPCR-UHFFFAOYSA-N,DTXSID5070860,exact,2.1379620895022325e-08,predicted,366.0,predicted,5.87,predicted
COCCOC,XTHFKEDIFFGKHM-UHFFFAOYSA-N,DTXSID0025286,exact,48.97788193684461,predicted,85.0,experimental,-0.21,experimental
O=S(=O)(O)Cl,XTHPWXDJESJLNJ-UHFFFAOYSA-N,DTXSID1029706,exact,,,,,,
CCCCCCCCCCC(C(C)=O)C(=O)OCC,XTIHUENEZQMZSG-UHFFFAOYSA-N,,,,,,,,
CCOC(=O)c1ccc(OC)cc1O,XTIRHTFASWVFJU-UHFFFAOYSA-N,DTXSID401299096,exact,1.0232929922807536e-05,predicted,257.0,predicted,1.62,predicted
CCC1=C(C)C(=O)CC(C)C1CC,XTLADQIHXKMVGQ-UHFFFAOYSA-N,,,,,,,,
N.O=C1NS(=O)(=O)c2ccccc21,XTPLQANXHDDXIH-UHFFFAOYSA-N,DTXSID7027621,exact,2.5703957827688647e-06,predicted,272.0,predicted,-1.15,predicted
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],XTRDKALNCIHHNI-UHFFFAOYSA-N,DTXSID5020528,exact,0.0005623413251903491,experimental,300.0,experimental,2.1,experimental
CSSCCC(C)C,XTTOMWDBKHINLK-UHFFFAOYSA-N,DTXSID30222733,exact,0.9772372209558107,predicted,200.0,predicted,3.53,predicted
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,XTWYTFMLZFPYCI-KQYNXXCUSA-N,DTXSID60883210,exact,1.7378008287493762e-09,predicted,329.0,predicted,-0.89,predicted
C=COC(C)=O,XTXRWKRVRITETP-UHFFFAOYSA-N,DTXSID3021431,exact,89.12509381337455,experimental,73.0,experimental,0.73,experimental
C=CF,XUCNUKMRBVNAPB-UHFFFAOYSA-N,DTXSID3021435,exact,19498.445997580457,predicted,-72.0,experimental,0.26,predicted
CC1=CCC23C1[C@@H]2[C@@H](C(C)C)CC[C@@H]3C,XUEHVOLRMXNRKQ-HKGGGCDWSA-N,,,,,,,,
CC1=CC[C@@]23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,XUEHVOLRMXNRKQ-KHMAMNHCSA-N,DTXSID3058325,exact,0.009772372209558112,predicted,249.0,predicted,5.39,predicted
CC1=CCC23[C@@H]([C@@H]12)[C@H](C(C)C)CC[C@H]3C,XUEHVOLRMXNRKQ-PFNKYVCDSA-N,,,,,,,,
CC1=CCC23C(C)CCC(C(C)C)C2C13,XUEHVOLRMXNRKQ-UHFFFAOYSA-N,,,,,,,,
CCCCCCCCCCCCCCCC(=O)OC(C)C,XUGNVMKQXJXZCD-UHFFFAOYSA-N,DTXSID9027104,exact,5.495408738576248e-05,predicted,363.0,predicted,8.07,predicted
CC(C)CCCCCCCCCCO,XUJLWPFSUCHPQL-UHFFFAOYSA-N,DTXSID7058676,exact,0.0012589254117941675,predicted,262.0,predicted,5.45,predicted
N[C@@H](CS)C(=O)O,XUJNEKJLAYXESH-REOHCLBHSA-N,DTXSID8022876,exact,6.9183097091893625e-06,predicted,247.0,predicted,-2.49,experimental
NC(CS)C(=O)O,XUJNEKJLAYXESH-UHFFFAOYSA-N,,,,,,,,
CC(=O)OCCCCOC(C)=O,XUKSWKGOQKREON-UHFFFAOYSA-N,DTXSID70879240,exact,0.09120108393559097,predicted,217.0,predicted,1.08,predicted
CCCCCCCCC(CO)CCCCCC,XULHFMYCBKQGEE-UHFFFAOYSA-N,,,,,,,,
CCCCOC(=O)CCC,XUPYJHCZDLZNFP-UHFFFAOYSA-N,DTXSID7041702,exact,1.8197008586099834,experimental,169.0,predicted,2.6,predicted
Cc1cccc2c1C(C)C(=O)O2,XUQCJTXVHUASGK-UHFFFAOYSA-N,,,,,,,,
NCCCN1CCN(CCCN)CC1,XUSNPFGLKGCWGN-UHFFFAOYSA-N,DTXSID8022246,exact,0.0015135612484362087,predicted,281.0,predicted,-1.43,experimental
CCCCCCC(CCOC(C)=O)OC(C)=O,XUVKIVFZTRZJRP-UHFFFAOYSA-N,DTXSID40276121,exact,0.003715352290971724,predicted,275.0,predicted,3.9,predicted
CCCC(=O)C(C)(O)C(=O)OCC,XVFVWTWURSNIJG-UHFFFAOYSA-N,,,,,,,,
COCCC(C)(C)S,XVHGKKGBUDMTIQ-UHFFFAOYSA-N,DTXSID9052634,exact,4.786300923226384,predicted,160.0,predicted,2.04,predicted
C=C(CCO)CCCC(C)C,XVHWVIJKRDQEME-UHFFFAOYSA-N,,,,,,,,
C=CC(C)(O)CCC=C(C)CC(C)C,XVNDKDXSDQQJTO-UHFFFAOYSA-N,,,,,,,,
CCC12CCC(C1)C(C1(O)CCCCC1)C2,XVOKPNRYHDZDMX-UHFFFAOYSA-N,,,,,,,,
C=CC1(C)C=CC(C(C)C)CC1C(=C)C,XVRFIWWOQCZTPI-UHFFFAOYSA-N,,,,,,,,
CCCCCC(=O)OCCC(C)C,XVSZRAWFCDHCBP-UHFFFAOYSA-N,DTXSID7062245,exact,0.18197008586099836,predicted,217.0,predicted,4.24,predicted
CCCCCC(=O)OC(C)CC,XVTUSVZMEFPBMT-UHFFFAOYSA-N,,,,,,,,
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O,XVULBTBTFGYVRC-FFADBYAMSA-N,,,,,,,,
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,XVULBTBTFGYVRC-HHUCQEJWSA-N,DTXSID0047111,exact,8.912509381337459e-08,predicted,296.0,predicted,4.64,predicted
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,XWALNWXLMVGSFR-HLXURNFRSA-N,DTXSID2023276,exact,4.6773514128719815e-08,predicted,310.0,predicted,3.18,predicted
CC(=O)c1c(C)cc(C)cc1C,XWCIICLTKWRWCI-UHFFFAOYSA-N,DTXSID1061865,exact,0.06918309709189366,predicted,244.0,predicted,2.7,predicted
CCOC(=O)CC1(C)OCCO1,XWEOGMYZFCHQNT-UHFFFAOYSA-N,DTXSID3041241,exact,0.046773514128719815,predicted,218.0,predicted,0.86,predicted
C=CCCCCC=C,XWJBRBSPAODJER-UHFFFAOYSA-N,DTXSID6063147,exact,13.182567385564074,predicted,116.0,experimental,4.01,predicted
CCCCC1COCC(C)C1OC(C)=O,XWNKVSFNBVIKJB-UHFFFAOYSA-N,,,,,,,,
CCCCCC(C=O)SC,XWPBTSIMYVNJRZ-UHFFFAOYSA-N,,,,,,,,
CC(C)=CCC/C(C)=C/COC/C=C(\C)CCC=C(C)C,XWRJRXQNOHXIOX-IWGRKNQJSA-N,DTXSID80885493,exact,1.5135612484362071e-05,predicted,360.0,predicted,7.6,predicted
CC(C)=CCC/C(C)=C\COC/C=C(\C)CCC=C(C)C,XWRJRXQNOHXIOX-LRVMPXQBSA-N,DTXSID701238346,exact,1.5135612484362071e-05,predicted,360.0,predicted,7.6,predicted
CC(C)C=C(C=O)c1ccco1,XWUFITUAGUPOIK-UHFFFAOYSA-N,,,,,,,,
CCCCCCCCCCCCC(OCC)OCC,XWXXXLODHHHRGE-UHFFFAOYSA-N,DTXSID70993713,exact,9.549925860214369e-05,predicted,298.0,predicted,6.86,predicted
CCCCCCCCCCCCCCOCCCO,XXBAQTDVRLRXEV-UHFFFAOYSA-N,DTXSID20940393,exact,5.754399373371567e-07,predicted,330.0,predicted,6.35,predicted
CN(C)Cc1ccccc1,XXBDWLFCJWSEKW-UHFFFAOYSA-N,DTXSID8021854,exact,0.4786300923226383,predicted,181.0,experimental,1.98,experimental
CC/C=C\CC(=O)O,XXHDAWYDNSXJQM-ARJAWSKDSA-N,DTXSID20883579,exact,0.14791083881682077,predicted,208.0,predicted,1.14,predicted
CC/C=C/CC(=O)O,XXHDAWYDNSXJQM-ONEGZZNKSA-N,DTXSID10883700,exact,0.14791083881682077,predicted,208.0,predicted,1.14,predicted
CCC=CCC(=O)O,XXHDAWYDNSXJQM-UHFFFAOYSA-N,DTXSID5063362,exact,0.14791083881682077,predicted,208.0,experimental,1.14,predicted
CCCCC(O)CS,XXIIBORLMZZLPO-UHFFFAOYSA-N,,,,,,,,
CC(=O)OCC=C(C)C,XXIKYCPRDXIMQM-UHFFFAOYSA-N,DTXSID9047128,exact,7.244359600749901,predicted,147.0,predicted,1.98,predicted
CCCCCC(OCCCC)OCCCC,XXIXJIRNHGJXBS-UHFFFAOYSA-N,DTXSID10239829,exact,0.010471285480508996,predicted,273.0,predicted,5.2,predicted
CCOCCOCCO,XXJWXESWEXIICW-UHFFFAOYSA-N,DTXSID2021941,exact,0.12589254117941673,experimental,196.0,experimental,-0.54,experimental
COC1(OC)CCCCCCCCCCC1,XXNCXSHVDVCRKB-UHFFFAOYSA-N,DTXSID4052639,exact,9.549925860214369e-05,predicted,273.0,predicted,5.64,predicted
CCC/C=C/CC1CCCC1=O,XXQYRQXKTWEIFQ-SNAWJCMRSA-N,,,,,,,,
CCOC(=O)C(C)=O,XXRCUYVCPSWGCC-UHFFFAOYSA-N,DTXSID2060674,exact,1.9054607179632472,predicted,166.0,predicted,-0.13,predicted
CCCC(=O)OCCCC(C)C,XXRMPEBULHOCFH-UHFFFAOYSA-N,,,,,,,,
C=CCO,XXROGKLTLUQVRX-UHFFFAOYSA-N,DTXSID8020044,exact,26.302679918953814,experimental,97.0,experimental,0.17,experimental
CCC/C=C/COC(=O)CC1CCCC1,XXVUXTVTKODKQZ-QPJJXVBHSA-N,,,,,,,,
CCCC=CCOC(=O)CC1CCCC1,XXVUXTVTKODKQZ-UHFFFAOYSA-N,,,,,,,,
Cl.Cl.NCCCCN,XXWCODXIQWIHQN-UHFFFAOYSA-N,DTXSID5059824,exact,1.2589254117941673,predicted,158.0,predicted,-1.54,predicted
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)C,XXXQDPROWGQIIR-UHFFFAOYSA-N,DTXSID4075087,exact,6.760829753919819e-11,predicted,447.0,predicted,7.11,predicted
C=C(C)C(=O)CC(C)(C)c1ccccc1,XYDMLNRJJZVUKP-UHFFFAOYSA-N,DTXSID30210539,exact,0.04897788193684462,predicted,279.0,predicted,4.02,predicted
P,XYFCBTPGUUZFHI-UHFFFAOYSA-N,DTXSID2021157,exact,,,,,,
CCc1nccnc1SC,XYHPPOMSLGJAAM-UHFFFAOYSA-N,DTXSID7072701,exact,0.008317637711026709,predicted,227.0,predicted,1.84,predicted
CCOC(=O)CC(C)=O,XYIBRDXRRQCHLP-UHFFFAOYSA-N,DTXSID2027092,exact,0.7762471166286917,experimental,188.0,predicted,0.25,experimental
C=C(C)c1ccccc1,XYLMUPLGERFSHI-UHFFFAOYSA-N,DTXSID9025661,exact,1.9054607179632472,experimental,165.0,experimental,3.48,experimental
CC(CC(C)(C)C)C[Si](C)(C)Cl,XYMJSYGBKPQLCS-UHFFFAOYSA-N,,,,,,,,
CSS(C)(=O)=O,XYONNSVDNIRXKZ-UHFFFAOYSA-N,DTXSID8062739,exact,0.015848931924611134,predicted,208.0,predicted,1.6,predicted
COC(=O)C(C)(C)O,XYVQFUJDGOBPQI-UHFFFAOYSA-N,DTXSID5062184,exact,0.6165950018614822,predicted,137.0,experimental,-0.23,predicted
CC(C)SC(C)C,XYWDPYKBIRQXQS-UHFFFAOYSA-N,DTXSID0060808,exact,19.054607179632473,experimental,120.0,experimental,2.84,experimental
Cc1ccc(/C=C/C=O)o1,XYYLGSWUPMPWLD-NSCUHMNNSA-N,DTXSID101015370,exact,0.2754228703338166,predicted,202.0,predicted,1.87,predicted
