smiles,cramer,ames_alert,ames_sa,gradient
O=S(=O)([O-])[O-].[Fe+2],III,0,,none
O=C(CS)OCCc1ccccc1,I,0,,none
C=C(C)[C@@H]1CC=C(C)[C@H](O)C1,I,0,,none
C=C(C)C1CC=C(C)C(O)C1,I,0,,none
C=C(C)[C@H]1CC=C(C)[C@H](O)C1,I,0,,none
C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1,I,0,,none
CN,I,0,,III
CC(C)C(O)C(C)C,I,0,,none
CCC=S=O,III,0,,none
CCCCCCCCCCCC(C)C=O,I,1,SA11_Ames,none
C=CC1CC=CCC1,I,0,,none
CC(C)=CC/C=C(\C)CCOC(=O)CC(C)C,I,0,,none
CC(C)=CCC=C(C)CCOC(=O)CC(C)C,I,0,,none
CCCCCCC(OC)OC,I,0,,none
CCCCCCCO,I,0,,none
CC(=O)OC1(C)CCC(C(C)(C)OC(C)=O)CC1,I,0,,none
CCCCC(C)C(C)(C)OC(=O)CC(C)C,I,0,,none
CC(C)Cc1ccccn1,II,0,,none
CC/C(C)=C/CC/C(C)=C/C=O,II,1,SA10_Ames,none
CCC(C)=CCCC(C)=CC=O,II,1,SA10_Ames,none
CN(C)CCCN1c2ccccc2CCc2ccccc21,III,0,,II
CCOC(=O)C(C)OC(C)=O,I,0,,none
CCCCCCCCCCOC=O,I,0,,none
CCOc1ccc(C=O)cc1O,I,1,SA11_Ames,none
CCCC/C=C/CC(=O)OCC,I,0,,none
CCCCC=CCC(=O)OCC,I,0,,none
CCCC(=O)C(CC)C(=O)OC,I,0,,none
CCCCCCCCOC(=O)C(C)CC,I,0,,none
CC/C=C\CCOC(=O)c1ccccc1,I,0,,none
CCC=CCCOC(=O)c1ccccc1,I,0,,none
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1.[K+].[K+],III,1,SA28_Ames,III
FC(F)(F)C(Cl)Br,III,1,SA8_Ames,I
CCOCCOC(C)C(=O)[O-].[K+],III,0,,none
C=C[C@@]1(C)CC[C@@H](O)C(C)(C)O1,II,0,,none
C=CC1(C)CCC(O)C(C)(C)O1,II,0,,none
C=C[C@]1(C)CC[C@H](O)C(C)(C)O1,II,0,,none
C=C(COC(C)=O)C1CC=C(C)CC1,I,0,,none
COc1cc(C(=O)C(C)=O)ccc1O,III,0,,none
CC(O)C(C)CS,I,0,,none
CCC/C=C\CC(=O)O,I,0,,none
CCC/C=C/CC(=O)O,I,0,,none
CCCC=CCC(=O)O,I,0,,none
COC(C=Cc1ccccc1)OC(C)=O,III,0,,none
CCC(=O)[O-].CCC(=O)[O-].[Ca+2],I,0,,none
O=CO,I,0,,none
C=CCC(C)C(=O)OCC,I,0,,none
C=CC[C@H](C)C(=O)OCC,I,0,,none
CC(C)(O)c1ccccc1,I,0,,none
CCCC(=O)CC(=O)[O-],III,0,,none
CCCO,I,0,,none
CC(C)CS,III,0,,none
Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1,III,1,SA28_Ames;SA29_Ames;aN=Na,III
C=C1[C@H]2CCC(=O)[C@@]23CC[C@H](C3)C1(C)C,I,0,,none
C=C1C2CCC(=O)C23CCC(C3)C1(C)C,I,0,,none
C=C1C2CCC(=O)[C@@]23CC[C@H](C3)C1(C)C,I,0,,none
O=C(O)CCCCCCCC(=O)O,I,0,,none
CCCCCCCCCCCCCCC(C)CCCCCCCCCC(C)CCCCCCCCCCCC,I,0,,none
[Cd],III,0,,none
CCC(CC)CC(=O)OC,I,0,,none
CC1C2CCC1(C)C(=O)C2,I,0,,none
CCOP(OCC)OCC,III,0,,none
CC(C)=CCCC(C)CC(OCCc1ccccc1)OCCc1ccccc1,I,0,,none
C=CC(C)CCCC(C)(C)OC(C)=O,I,0,,none
CC(C)CC(N=C(O)C(CCC(=O)O)N=C(O)C(CC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(N=C(O)C(CCC(=N)O)N=C(O)C(CCC(=N)O)N=C(O)C(CCC(=N)O)N=C(O)C(CCC(=O)O)N=C(O)C(CCC(=O)O)N=C(O)C(COP(=O)(O)O)N=C(O)C(CCC(=N)O)N=C(O)C(N)Cc1ccccc1)C(C)O)C(O)=NC(CCC(=N)O)C(O)=NC(CC(=O)O)C(O)=NC(CCCCN)C(=O)O,III,0,,III
CCCOCCc1ccccc1,III,0,,none
CC(=O)OCCCC1CCCCC1,I,0,,none
CCCCCCCCCCCCCCCC(=O)OCCC,I,0,,none
COC(=O)CC(=O)OC,I,0,,none
CCOc1ccc(C=O)cc1OC,I,1,SA11_Ames,none
CCCCCCSC#N,III,0,,none
C=CCOCC=C.COc1ccccc1O,III,0,,none
CC12CCC(CC1)C2(C)C,I,0,,none
COC(=O)c1ccccc1N=CCC(C)CCCC(C)(C)O,III,0,,none
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,II,0,,III
O=[N+]([O-])c1ccccc1Cl,III,1,SA27_Ames,III
O=P([O-])([O-])F.[Na+].[Na+],III,0,,III
CCCCC=COC(=O)C=CCCCCC,III,1,SA24_Ames,none
Cc1cc(C)c(C)c(C)c1,I,0,,none
FC(F)=C(F)F,III,0,,III
CC1=CCCC(C)(C)C1/C=C/C(=O)C(C)C,II,1,SA10_Ames,none
CC(C)C(C)S,III,0,,none
CC(C)[C@H](C)S,III,0,,none
N.N.O=S(=O)(O)O,III,0,,II
CCCCCCOC(CCCCC)OCCC(C)C,I,0,,none
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,III,0,,III
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,II,0,,none
CC1(C)CCCC2C(=O)C3CCC21C3,I,0,,none
CCN(CC)CCO,I,0,,II
O=CCC1CC2CC1C1CCCC21,I,1,SA11_Ames,none
CC(=O)OC1=C(C(C)C)CCC(C)=C1,I,0,,none
CCCCCCC#CC(=O)OCC,III,0,,none
CCCCC1(OC(C)=O)CCCCC1,I,0,,none
CC1=CC(=O)C23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,II,1,SA10_Ames,none
CC1=CC(=O)[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,II,1,SA10_Ames,none
COc1c2ccoc2cc2oc(=O)ccc12,III,1,SA19_Ames;SA30_Ames,none
CCCCCCCCCCCCC=O,I,1,SA11_Ames,none
CC12CCCC(OC=O)(C1)C1CC(C)(C)C1CC2,I,0,,none
CCCCCCCCCCCCCC,I,0,,none
Cc1c(C#N)c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],III,0,,II
CCCC=CC(=O)OC=CCCCC,III,1,SA24_Ames,none
C1OCOCO1,III,0,,none
CCCCCOC(=O)c1ccco1,II,0,,none
COc1cc(C=O)ccc1OC(=O)C(C)C,I,1,SA11_Ames,none
CC(=O)/C=C/C1=C(C)CCC(C)C1(C)C,II,1,SA10_Ames,none
CC(=O)C=CC1=C(C)CCC(C)C1(C)C,II,1,SA10_Ames,none
CC12CC(CC1=O)C(C)(C)C2,I,0,,none
CC1C=CC(=O)O1,I,0,,none
CC(C)(C)c1cc(O)ccc1O,I,0,,none
O=c1ccc(=O)[nH][nH]1,II,0,,none
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,III,0,,III
C/C=C\C(=O)C1=C(C)CCCC1(C)C,II,1,SA10_Ames,none
C/C=C/C(=O)C1=C(C)CCCC1(C)C,II,1,SA10_Ames,none
CC=CC(=O)C1=C(C)CCCC1(C)C,II,1,SA10_Ames,none
O=C1CCCC1,I,0,,none
CCc1ccccc1NC(=O)C/C(C)=N\NC(C)=O,III,1,SA13_Ames,none
CCCCCC(=O)C(C)C(C)=O,I,0,,none
O=P(O)(O)OC[C@@H]1OC(O)(CO)[C@H](O)[C@@H]1O,III,0,,none
C=CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,I,1,SA38_Ames,none
CCCCCCCCCC(=O)OCCCCC,I,0,,none
CCCCCCCOC(=O)CC,I,0,,none
COc1ccc(N)cc1,III,1,SA28_Ames,III
CCC/C=C\CCCCC=O,I,1,SA11_Ames,none
CCC/C=C/CCCCC=O,I,1,SA11_Ames,none
CCCC=CCCCCC=O,I,1,SA11_Ames,none
C=CCBr,III,1,SA8_Ames,III
CCOCc1ccco1,II,0,,none
NCCc1ccccc1,III,0,,III
O=P(Cl)(Oc1ccccc1)Oc1ccccc1,III,0,,III
C=CCSSSSC,III,0,,none
CCc1ccc(CC(=O)OC)cc1,I,0,,none
COC(=O)C(C)C,I,0,,none
COc1ccccc1OC(C)=O,I,0,,none
CCCCOC(=O)c1ccccc1C(=O)OC1CCCCC1,I,0,,none
Cc1cc2ccccc2[nH]1,III,0,,none
O=C(NN=Cc1ccccc1Cl)c1ccncc1,III,1,SA13_Ames,III
CC(F)(F)Cl,III,0,,I
CC(C)CCOCCc1ccccc1,III,0,,none
CCC(C)N,I,0,,III
C=CC(=O)C/C(=C\CCSCC)c1ccccc1,II,1,SA10_Ames,none
CCCCCCCc1ccco1,III,0,,none
OCc1ccc2c(c1)OCO2,III,0,,none
CCCCC(C)C=O,I,1,SA11_Ames,none
CCOCCC(=O)OCC,I,0,,none
CCCCCC(=O)OC/C=C/c1ccccc1,I,0,,none
CCCCCC(=O)OCC=Cc1ccccc1,I,0,,none
CC(=O)O.CC(=O)[O-].[Na+],I,0,,none
O=S([O-])[O-].[K+].[K+],III,0,,none
C=C1CCCC(C)(C)C1CCC(C)=CCCC1C(C)(O)CCC2C(C)(C)CCCC21C,I,0,,none
C=C1CCCC(C)(C)[C@@H]1CC/C(C)=C/CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O,I,0,,none
[O-]B([O-])[O-].[O-]B([O-])[O-].[Zn+2].[Zn+2].[Zn+2],III,0,,none
N[C@@H](CCC(=O)[O-])C(=O)[O-].O.[Na+].[Na+],III,0,,III
Cc1cc2c(c3c1C(=O)CC3C)C(C)(C)CC2(C)C,II,0,,none
CC(=O)C1(C)CC=C(C)CC1,I,0,,none
CC1=CCCC(C)(Cc2ccccc2)C1=O,II,1,SA10_Ames,none
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,III,0,,III
CCCCC/C=C\C/C=C\C=C\C=O,II,1,SA10_Ames,none
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,III,1,SA27_Ames,III
O=C(NN=Cc1c(O)ccc2ccccc12)c1cc2ccccc2cn1,III,1,SA13_Ames,none
O=C(O)C[C@H](O)C(=O)O,I,0,,none
O=C(O)CC(O)C(=O)O,I,0,,none
O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,I,0,,none
C/C=C\c1ccc(O)c(OC)c1,I,0,,none
C/C=C/c1ccc(O)c(OC)c1,I,0,,none
CC=Cc1ccc(O)c(OC)c1,I,0,,none
CC(=O)OC1CC2CC1C1C=CCC21,I,0,,none
CCCCCCCCCCCCCCCCCCCCCCCCCCC,I,0,,none
CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O,I,0,,none
O=CC=CC1CC=CCC1,II,1,SA10_Ames,none
CCOC(=O)C(C)(C)S,I,0,,none
CC([O-])CO.CCCCCCCCCC(=O)CC(=O)O,III,0,,none
C=C(C)CCCC(C)OC(C)=O,I,0,,none
CC(C)CC(=O)C(=O)O,I,0,,none
CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C,I,0,,none
CC(=O)OCC1=CCC2CC1C2(C)C,I,0,,none
Cc1ncsc1CCO,II,0,,none
C=C(C)C(=S)OCC,III,0,,none
C#CCO.CCC(=O)CCC1C(C)=CCCC1(C)C,III,0,,none
CCCCOCCOC(OCCOCCCC)c1ccccc1,I,0,,none
CC1CCC2C(C)COC(=O)C2C1,I,0,,none
CCCCCCCCC,I,0,,none
CC(=O)OCc1ccccc1C,I,0,,none
CC(N)CO,I,0,,III
CCCCCN1C(=O)OCC1C,III,1,SA16_Ames,II
C=CCCCCCCCC(=O)OCC,I,0,,none
CC1CCOC(Cc2ccccc2)O1,I,0,,none
CC=C(C)C,I,0,,none
CCCC(C)C(O)CC,I,0,,none
C=C(C)C1CCC(C)CC1OC(=O)C(C)C,I,0,,none
[Tl],III,0,,none
Cc1cccc(C(C)(C)C)c1O,I,0,,none
CCC(=O)OC1CC2CC1C1CC=CC21,I,0,,none
CCOC(=O)c1ccc(N)cc1,III,1,SA28_Ames,III
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CCC(=O)O,I,0,,none
CC1CCC(C(C)C)C(OC(=O)CCC(=O)O)C1,I,0,,none
O=C(O)CS.O=C(O)CS.OCCO,I,0,,none
CCC(=O)OC(C)(C)Cc1ccccc1,I,0,,none
CC1(C)C2CC=C(CC=O)C1C2,I,1,SA11_Ames,none
CC12C=CC=CC1(C)O2,III,1,SA7_Ames,none
O=C1OC([C@@H](O)CO)C(O)=C1[O-].O=C1OC([C@@H](O)CO)C(O)=C1[O-].[Ca+2],III,0,,none
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Ca+2],III,0,,none
CC/C=C\CCOC(=O)OC,I,0,,none
CC/C=C/CCOC(=O)OC,I,0,,none
CCC=CCCOC(=O)OC,I,0,,none
CC(=O)c1sc(C)nc1C,II,0,,none
[SiH4],III,0,,none
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,III,0,,III
CCOC(C)/C=C/C1=C(C)CCCC1(C)C,III,0,,none
CC1C(S)CC2CC1C2(C)C,III,0,,none
CCCCCCCCCc1ccc(OCCOCCO)cc1,II,0,,none
COc1ccc2cc(CCC(C)=O)ccc2c1,III,0,,none
CC(C)(C)CC1=CC=CC1,I,0,,none
O=C1C=CCCCCCCO1,I,0,,none
CC(C)CCN,I,0,,III
CC(=O)c1ccc2c(c1)OCO2,III,0,,none
CCCCCOC(Cc1ccccc1)OCCCCC,I,0,,none
Cc1cc(C)c(N)cc1C,III,1,SA28_Ames,III
CN(C)C(=O)Nc1ccc(Cl)cc1,III,0,,III
CCCCCCN,I,0,,III
CC(=O)C=C(C)C=CC1=C(C)CCCC1(C)C,II,1,SA10_Ames,none
CC1=C2CC(C=O)C(C1)C(C(C)C)C2,III,1,SA11_Ames,none
COc1ccc(/C=C(/C)C=O)cc1,II,0,,none
CC([O-])CO.CCCCCCCC(=O)CC(=O)O,III,0,,none
CCCCCCCCCCCC[Si](Cl)(Cl)Cl,III,0,,III
O=P([O-])([O-])O.[Na+].[Na+],III,0,,none
ClC(Cl)C(Cl)(Cl)Cl,III,1,SA8_Ames,III
O=C1OCCCCCCCCCCO1,III,0,,none
CC=CCOC(=O)C(C)CCC,I,0,,none
C=CCc1cc(OC)c2c(c1)OCO2,III,1,SA38_Ames,none
CC/C=C\CCC(OCC)OCC,I,0,,none
CCC=CCCC(OCC)OCC,I,0,,none
CC/C(C=O)=C\c1ccccc1,II,0,,none
CC/C(C=O)=C/c1ccccc1,II,0,,none
CCC(C=O)=Cc1ccccc1,II,0,,none
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,III,0,,III
CC(CCO)CC(C)(C)C,I,0,,none
CCc1nc(C)cnc1C.CCc1ncc(C)nc1C,III,0,,none
CCC(C)C(C)C=O,I,1,SA11_Ames,none
CC(C)=CCCC(C)=CC=O.COC(=O)c1ccccc1N,III,1,SA10_Ames;SA28_Ames,III
CC1CC=CCC1C=O,I,1,SA11_Ames,none
C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)CC12,I,0,,none
C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,I,0,,none
C[C@@H](C=O)Cc1ccc2c(c1)OCO2,III,1,SA11_Ames,none
C[C@H](C=O)Cc1ccc2c(c1)OCO2,III,1,SA11_Ames,none
CC(C=O)Cc1ccc2c(c1)OCO2,III,1,SA11_Ames,none
FC(F)(F)C(Cl)(Cl)Cl,III,0,,I
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,III,0,,none
CCO[Si](OCC)(OCC)OCC,III,0,,none
COc1ccc(O)c2ccccc12,III,0,,none
c1ccc(COc2ccccc2)cc1,III,0,,none
CNC(=O)Oc1cccc2sccc12,III,0,,none
C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,I,0,,none
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,I,0,,none
CC(=CCO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,I,0,,none
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,I,0,,none
CCC(C)=NNc1ccccc1,III,1,SA13_Ames,III
C=C(C)C1CC=C(C)C(OC=O)C1,I,0,,none
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,II,1,SA10_Ames,none
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,II,1,SA10_Ames,none
FS(F)(F)(F)(F)S(F)(F)(F)(F)F,III,0,,III
CC(C)=CCC/C(C)=C/C(C)(C)O,I,0,,none
CC(C)=CCCC(C)=CC(C)(C)O,I,0,,none
CCCCCCOCCCCCC,III,0,,none
CC#C/C=C/Cc1ccccc1,II,1,SA38_Ames,none
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,III,0,,II
C=CCc1cc(OC)c(OC)c(OC)c1,I,1,SA38_Ames,none
Cc1cc(C)c(O)c(C)c1,I,0,,none
CCOC(=O)C1OC1c1ccc(C(C)C)cc1C(C)C,III,1,SA7_Ames,none
C=C(F)F,III,0,,III
CC(=O)[C@H](C)C(=O)C(C)C,III,0,,none
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,III,0,,II
CC(=O)/C(C)=C/c1ccccc1,II,0,,none
CC(=O)/C(C)=C\c1ccccc1,II,0,,none
CC(=O)C(C)=Cc1ccccc1,II,0,,none
O=C(OCC=Cc1ccccc1)c1ccccc1O,I,0,,none
CC1=CC[C@@H]2[C@H](C1)C2(C)C,I,0,,none
CC1=CCC2[C@H](C1)C2(C)C,I,0,,none
CC1=CCC2C(C1)C2(C)C,I,0,,none
CC(C)CCCOC(=O)CCC(C)C,I,0,,none
C=C[C@@]1(C)CCC(=C(C)C)C[C@@H]1C(=C)C,I,0,,none
C=C[C@]1(C)CCC(=C(C)C)C[C@H]1C(=C)C,I,0,,none
COC(Cc1ccc(C)cc1)OC,I,0,,none
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,III,0,,III
CCCCCCC=COC(C)=O,III,1,SA24_Ames,none
CCNc1ccccc1C(=O)OC,III,1,SA28bis_Ames,III
Cc1c(Br)c2ccc(F)cc2n1S(=O)(=O)c1ncn(S(=O)(=O)N(C)C)n1,III,0,,III
CCCCCCC(C(C)=O)C(=O)OCC,I,0,,none
C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,II,0,,none
C=C[C@@]1(C)CC[C@H](C(C)(C)O)O1,II,0,,none
C=CC1(C)CCC(C(C)(C)O)O1,II,0,,none
C=C[C@]1(C)CC[C@@H](C(C)(C)O)O1,II,0,,none
O=COCCOc1ccccc1,II,0,,none
CCCCCCCC(OCC)OCC,I,0,,none
ClCC1CO1,III,1,SA7_Ames;SA8_Ames,III
CC(C)OC(=O)CCCCC(=O)[O-],III,0,,none
[Ca+2].[O-2],III,0,,none
C[C@@H]1C[C@H](O)CC(C)(C)C1,I,0,,none
CC1CC(O)CC(C)(C)C1,I,0,,none
NNC(N)=S,III,1,SA13_Ames,III
CCCCCC/C=C/C=O,II,1,SA10_Ames,none
CCCCCC/C=C\C=O,II,1,SA10_Ames,none
CCCCCCC=CC=O,II,1,SA10_Ames,none
CCCCCC(=O)OC1CCC(C(C)(C)C)CC1,I,0,,none
CCC1(C)OCC(C)(C)C(C(C)C)O1,I,0,,none
Cc1ccccn1,III,0,,none
CC(C)=CCCC(C)=CC=CC=O,II,1,SA10_Ames,none
CCOC(=O)C1OC1(C)C=CC1C(C)=CCCC1(C)C,III,1,SA7_Ames,none
CC=CC(C)C(=O)OCCCCCC,I,0,,none
C/C=C/C(C)C(=O)OCCCCCC,I,0,,none
CC(C)c1ccccc1[N+](=O)[O-],III,1,SA27_Ames,II
O=C1Oc2ccccc2C2CC12,II,0,,none
ON=Cc1ccc(Cc2ccccc2)o1,III,0,,none
C[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O=[N+]([O-])[O-],III,1,SA7_Ames,II
Cc1ccsc1C=O,III,1,SA11_Ames,none
C1=CC=C2CC(=C1)C=CC=N2,III,0,,none
CCC(C=O)=Cc1ccc(C(C)C)cc1,II,0,,none
Oc1c(Br)cc(Br)cc1Br,III,0,,III
CC(=O)Oc1ccccc1C(=O)O,I,0,,none
OCC1CCCO1,II,0,,none
CC(c1ccccc1)c1ccccc1,III,0,,none
CC[C@H](C)O,I,0,,none
CC[C@@H](C)O,I,0,,none
CCC(C)O,I,0,,none
c1coc(Cn2cccc2)c1,III,0,,none
CC(C)CCCC(C)CCCC(C)CC=O,I,1,SA11_Ames,none
CCOc1cc(C=O)ccc1OC(=O)C(C)C,I,1,SA11_Ames,none
NCCCC(=O)O,I,0,,III
Cc1ccccc1C=O,I,1,SA11_Ames,none
N#CCCCCC#N,III,0,,none
O=[N+]([O-])c1ccc(O)cc1,III,1,SA27_Ames,II
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,I,0,,none
CC=Cc1ccc(Oc2ccccc2)c(OC)c1,III,0,,none
CCCCOC(=O)CC,I,0,,none
O=C(O)C(=O)Cc1ccccc1,I,0,,none
N#CCCCCCCC#N,III,0,,none
Cc1cccc(F)c1,III,0,,III
CC/C=C\CO,I,0,,none
CC/C=C/CO,I,0,,none
CCC=CCO,I,0,,none
CC/C=C\CC/C=C/C(=O)NC1CC1,III,1,SA10_Ames,none
CCCc1cccs1,III,0,,none
CCC(=O)C(O)c1ccccc1,I,0,,none
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,III,0,,III
CCCCCCCCCN1CCCCC1,II,0,,II
C1=COCCC1,II,0,,none
CC(=O)CCc1ccc(C)cc1,I,0,,none
COC(=O)COc1ccc(C)cc1,III,0,,none
CCC=CCCCC1CCCC(=O)O1,I,0,,none
CC(=O)CCl,III,1,SA8_Ames,III
CCOP(=S)(OCC)SCSCC,III,0,,none
CSCSC(=O)C(C)C,I,0,,none
CCC(C)(C)C1CCC(O)C(C)C1,I,0,,none
CCCCCCC(S)C=O,I,1,SA11_Ames,none
CC(O)=CC=Cc1ccccc1,I,0,,none
CCCCCC(=O)OCCc1ccccc1,I,0,,none
CC(=O)c1ccc(Cl)cc1,III,0,,III
CCCC(O)CCC1C(C)CCCC1(C)C,I,0,,none
C1CNCCN1.O=C(O)CCCCC(=O)O,II,0,,III
CCCC(=O)C(O)CCC,I,0,,none
Cl.NCCCC[C@H](N)C(=O)O,III,0,,III
OCc1ccc(O)cc1,I,0,,none
O=C([O-])O,III,0,,none
O=C(O)O,III,0,,none
CCc1nc(C)c(C)s1,II,0,,none
C=C[C@H](O)CCC,II,0,,none
C=CC(O)CCC,II,0,,none
C=C[C@@H](O)CCC,II,0,,none
CC(=O)C(=O)c1ccccc1,III,0,,none
Cc1ccoc1CC1OC1(C)C,III,1,SA7_Ames,none
C[C@H](c1ccccc1)N(C)C,III,0,,II
CC(O)C1CCCC(C)(C)C1,I,0,,none
COC(=O)c1ccc(O)c(OC)c1,I,0,,none
CC1=CC(=O)CC(C)C2CC(=C(C)C)CC12,II,1,SA10_Ames,none
CC(C)CCCCCO,I,0,,none
COC(=O)C1CC2CCC1C2,I,0,,none
O=C([O-])[O-].[K+].[K+],III,0,,none
CC(=O)/C=C/c1ccccc1,II,0,,none
CC(=O)C=Cc1ccccc1,II,0,,none
CC(=O)c1cc(C(C)C)ccn1,III,0,,none
CCCC1(C(C)(C)C)C=CC(C)O1,II,0,,none
CC(C)OC(=O)OOC(=O)OC(C)C,III,0,,none
N.O=C(O)CC(O)(CC(=O)O)C(=O)O,III,0,,II
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],III,0,,III
CC(C)OC(=O)C(C)(C)Cc1ccccc1,I,0,,none
Cl.O=[Bi],III,0,,III
CCCCCCC(C)OC(=O)C(C)C,I,0,,none
CCC(C)Oc1ccc2ccccc2c1,III,0,,none
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,I,0,,none
CC(=O)OCC(C)=Cc1ccccc1,I,0,,none
CCOC(C)(OCC)c1ccccc1,I,0,,none
Cc1cc(C)nc(C)c1,III,0,,none
C=C/C=C(\C)CC(C)(O)C=C,I,0,,none
CC(=O)OC(C)CC/C=C(\C)CCC=C(C)C,I,0,,none
CC(=O)OC(C)CC/C=C(/C)CCC=C(C)C,I,0,,none
CC(=O)OC(C)CCC=C(C)CCC=C(C)C,I,0,,none
COc1ncc(C)nc1C,II,0,,none
C=CCCCCCCCCC(=O)OCCc1ccccc1,I,0,,none
CCC(=O)c1ccc(C)o1,II,0,,none
C/C=C/C=C\CC/C=C/C(=O)NCC(C)C,I,1,SA10_Ames,none
CC(C)=CCCC(C)(O)C1CO1,III,1,SA7_Ames,none
CCCCCCCCCCCCCCCCO,I,0,,none
CCC(=O)OC/C=C(\C)CCC=C(C)C,I,0,,none
CCC(=O)OCC=C(C)CCC=C(C)C,I,0,,none
CCC(=O)OC/C=C(/C)CCC=C(C)C,I,0,,none
CC=CC=C1C(C)=CCCC1(C)C,I,0,,none
C=C(C)CO,I,0,,none
OC(C(F)(F)F)C(F)(F)F,III,0,,I
CCCCCCCCC(=O)OCC,I,0,,none
CCC/C=C/COC(=O)Cc1ccccc1,I,0,,none
CC[C@@H](C)C=O,I,1,SA11_Ames,none
CCC(C)C=O,I,1,SA11_Ames,none
CC[C@H](C)C=O,I,1,SA11_Ames,none
CCCCC=CC1OC(=O)CC1C,I,0,,none
CC[Si](Cl)(Cl)CC,III,0,,III
CC(=O)OCCCC(C)C,I,0,,none
CCOC(=O)C1CC=CCC1,I,0,,none
O=C(OCCCOCCCOC(=O)c1ccccc1)c1ccccc1,III,0,,none
C=CC(C)(CCC=C(C)C)OC(=O)CCCC,I,0,,none
ClC1=C(Cl)C2(Cl)CC1(Cl)C1CCCCC12,III,0,,III
CCCCC(C)C(C)(O)O,I,0,,none
CCOC(=O)C(C)C(C)O,I,0,,none
C=CCl,III,1,SA4_Ames,III
CC(C)CC(C)C,I,0,,none
[H-].[Na+],III,0,,none
CC(=O)Nc1nnc(S(N)(=O)=O)s1,III,1,SA28ter_Ames,III
COC(C)(C)C,I,0,,none
CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1,III,0,,none
CCCCCCCC(OC)OC,I,0,,none
COC(=O)Cc1ccc(C)cc1C,I,0,,none
CC(=O)O.CC(=O)O.OCCO,I,0,,none
Cc1ccsc1C,III,0,,none
CC(C)CCC1CCC(=O)O1,I,0,,none
O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],III,0,,none
C=CCOC(=O)Cl,III,1,SA1_Ames,III
